Name,RAh,RAm,RAs,DE-,DEd,DEm,DEs,FileName,ra,de,decimal_date,helio_corr
WD2105-820,21,13,16.85,-,81,49,12.9,WD2105m820_b_2003_05_13T09_14_18_all.dat.gz,21.2214636,81.82093,2003.3616438356164,-5.163608521658035
WD2115-560,21,19,36.53,-,55,50,14.5,WD2115m560_a_2002_04_23T08_53_22_all.dat.gz,21.3268244,55.83795,2002.3068493150686,-5.051566557643832
WD2115-560,21,19,36.53,-,55,50,14.5,WD2115m560_b_2003_05_13T09_32_34_all.dat.gz,21.3268104,55.83699,2003.3616438356164,2.274962364476174
WD2115+010,21,17,33.51,+,1,15,48.6,WD2115p010_a_2001_08_24T01_54_24_all.dat.gz,21.292609866666666,1.26366,2001.6438356164383,22.25684884722692
WD2115+010,21,17,33.51,+,1,15,48.6,WD2115p010_b_2001_08_23T02_25_16_all.dat.gz,21.29266093333333,1.26417,2001.641095890411,22.577772804448454
WD2120+054,21,22,34.88,+,5,42,39.6,WD2120p054_a_2002_09_22T01_06_00_all.dat.gz,21.376338333333333,5.71143,2002.7232876712328,11.580705453309186
WD2120+054,21,22,34.88,+,5,42,39.6,WD2120p054_b_2002_09_23T01_30_25_all.dat.gz,21.37633633333333,5.71001,2002.7260273972602,11.114163401816425
WD2122-467,21,25,30.24,-,46,30,37.0,WD2122m467_a_2002_05_29T07_26_37_all.dat.gz,21.4250586,46.51057,2002.4054794520548,11.193301494881393
WD2122-467,21,25,30.24,-,46,30,37.0,WD2122m467_b_2002_07_24T06_08_05_all.dat.gz,21.42506566666667,46.51002,2002.558904109589,24.080370256178323
WD2122-467,21,25,30.24,-,46,30,37.0,WD2122m467_b_2002_07_27T05_39_07_all.dat.gz,21.425095666666667,46.51075,2002.5671232876712,24.235668826334123
WD2122-467,21,25,30.24,-,46,30,37.0,WD2122m467_b_2002_09_14T01_21_33_all.dat.gz,21.425047333333335,46.5107,2002.7013698630137,18.168033140803015
WD2124-224,21,27,43.12,-,22,11,48.7,WD2124m224_a_2000_07_14T04_07_10_all.dat.gz,21.461981733333335,22.19733,2000.532786885246,28.586906986349646
WD2124-224,21,27,43.12,-,22,11,48.7,WD2124m224_b_2000_08_05T07_01_07_all.dat.gz,21.4620084,22.19666,2000.5928961748634,27.938572619803786
WD2134+218,21,36,36.12,+,22,4,33.3,WD2134p218_a_2002_07_10T07_13_18_all.dat.gz,21.610015933333333,22.07614,2002.5205479452054,28.26998089643672
WD2134+218,21,36,36.12,+,22,4,33.3,WD2134p218_b_2002_09_10T02_30_18_all.dat.gz,21.610008933333333,22.07603,2002.690410958904,19.06283566308145
WD2136+229,21,38,46.19,+,23,9,21.5,WD2136p229_a_2002_07_10T07_33_06_all.dat.gz,21.646159866666668,23.15587,2002.5205479452054,28.118909341794524
WD2136+229,21,38,46.19,+,23,9,21.5,WD2136p229_b_2002_09_18T01_40_48_all.dat.gz,21.6461862,23.15575,2002.7123287671234,16.037576033786813
WD2137-379,21,40,18.46,-,37,42,46.2,WD2137m379_a_2000_05_21T09_37_38_all.dat.gz,21.6718242,37.71239,2000.3852459016393,10.856977528370392
WD2137-379,21,40,18.46,-,37,42,46.2,WD2137m379_b_2000_05_22T09_34_37_all.dat.gz,21.671817733333334,37.71225,2000.3879781420765,11.263364921914606
WD2139+115,21,41,28.28,+,11,46,22.6,WD2139p115_a_2000_06_06T08_52_03_all.dat.gz,21.691120533333333,11.77359,2000.4289617486338,22.59025787580939
WD2139+115,21,41,28.28,+,11,46,22.6,WD2139p115_b_2000_06_09T10_17_40_all.dat.gz,21.691136333333336,11.77355,2000.4371584699454,23.510326938594527
WD2146-433,21,49,38.93,-,43,6,14.2,WD2146m433_a_2001_06_09T10_01_49_all.dat.gz,21.827488866666666,43.104,2001.4356164383562,16.12604336411113
WD2146-433,21,49,38.93,-,43,6,14.2,WD2146m433_b_2001_08_17T01_20_18_all.dat.gz,21.827488866666666,43.104,2001.6246575342466,24.261851078387465
WD2149+021,21,52,25.38,+,2,23,19.6,WD2149p021_a_2002_09_23T03_45_09_all.dat.gz,21.873776066666668,2.3889,2002.7260273972602,10.693493906857059
WD2149+021,21,52,25.38,+,2,23,19.6,WD2149p021_b_2003_08_10T07_06_05_all.dat.gz,21.873618,2.3886,2003.6054794520549,26.4390807266683
WD2150+021,21,53,30.16,+,2,23,12.4,WD2150p021_a_2002_09_23T02_30_02_all.dat.gz,21.891665933333336,2.38674,2002.7260273972602,10.700984776654394
WD2150+021,21,53,30.16,+,2,23,12.4,WD2150p021_b_2002_09_24T01_49_22_all.dat.gz,21.891668,2.38648,2002.7287671232878,10.23091117651076
WD2151-307,21,54,53.40,-,30,29,18.7,WD2151m307_a_2000_07_14T04_16_56_all.dat.gz,21.914852666666665,30.4885,2000.532786885246,27.27944695756511
WD2151-307,21,54,53.40,-,30,29,18.7,WD2151m307_b_2000_08_05T07_14_15_all.dat.gz,21.914837466666665,30.48852,2000.5928961748634,27.31355020361168
WD2152-045,21,54,41.23,-,4,18,18.1,WD2152m045_a_2001_09_20T00_46_20_all.dat.gz,21.911438866666668,4.305,2001.717808219178,12.358347747147304
WD2152-045,21,54,41.23,-,4,18,18.1,WD2152m045_b_2002_09_23T03_55_10_all.dat.gz,21.911473866666665,4.3045,2002.7260273972602,11.084030118885202
WD2152-045,21,54,41.23,-,4,18,18.1,WD2152m045_b_2003_06_23T09_33_43_all.dat.gz,21.911470866666665,4.30483,2003.4739726027397,27.262417281149073
WD2152-548,21,56,21.26,-,54,38,23.0,WD2152m548_a_2000_07_14T04_26_37_all.dat.gz,21.939179799999998,54.63955,2000.532786885246,20.394658706256088
WD2152-548,21,56,21.26,-,54,38,23.0,WD2152m548_b_2000_07_18T06_15_04_all.dat.gz,21.939255533333334,54.64003,2000.5437158469945,20.925973676359927
WD2152-548,21,56,21.26,-,54,38,23.0,WD2152m548_b_2000_08_05T07_22_29_all.dat.gz,21.939151066666668,54.64004,2000.5928961748634,22.154615561785516
WD2153-419,21,56,35.34,-,41,42,17.7,WD2153m419_a_2000_06_01T08_27_51_all.dat.gz,21.943094533333333,41.705,2000.4153005464482,13.876773334366979
WD2153-419,21,56,35.34,-,41,42,17.7,WD2153m419_b_2000_06_04T05_47_47_all.dat.gz,21.9431176,41.70426,2000.4234972677596,14.954002693439982
WD2154-061,21,57,29.92,-,5,51,55.4,WD2154m061_a_2001_09_20T00_58_12_all.dat.gz,21.958311133333332,5.86522,2001.717808219178,12.670681304647818
WD2154-061,21,57,29.92,-,5,51,55.4,WD2154m061_b_2002_09_23T04_15_27_all.dat.gz,21.9582954,5.86525,2002.7260273972602,11.400115202520544
WD2157+161,21,59,34.30,+,16,25,39.4,WD2157p161_a_2002_09_23T02_44_22_all.dat.gz,21.992915866666667,16.42772,2002.7260273972602,13.18131091424966
WD2157+161,21,59,34.30,+,16,25,39.4,WD2157p161_b_2002_09_24T02_15_13_all.dat.gz,21.992878333333334,16.42804,2002.7287671232878,12.730272697597798
WD2157+161,21,59,34.30,+,16,25,39.4,WD2157p161_b_2003_08_19T05_31_49_all.dat.gz,21.992926666666666,16.42816,2003.6301369863013,25.676539762824145
WD2159-414,22,2,28.58,-,41,14,31.6,WD2159m414_a_2000_06_10T09_25_47_all.dat.gz,22.0412856,41.24272,2000.4398907103825,17.096913413574725
WD2159-414,22,2,28.58,-,41,14,31.6,WD2159m414_b_2000_06_13T08_14_57_all.dat.gz,22.041289600000002,41.24264,2000.448087431694,18.037787504261384
WD2159-754,22,4,20.86,-,75,13,26.1,WD2159m754_a_2000_12_06T00_47_30_all.dat.gz,22.0723084,75.22369,2000.9289617486338,-3.0735187410676743
WD2159-754,22,4,20.86,-,75,13,26.1,WD2159m754_b_2001_08_21T02_52_49_all.dat.gz,22.0722874,75.22376,2001.6356164383562,15.594458553670545
WD2200-136,22,3,35.57,-,13,26,49.3,WD2200m136_a_2001_09_20T02_16_30_all.dat.gz,22.0598972,13.44719,2001.717808219178,13.995344080038295
WD2200-136,22,3,35.57,-,13,26,49.3,WD2200m136_b_2002_09_23T04_31_08_all.dat.gz,22.059865,13.4464,2002.7260273972602,12.754604301074743
WD2204+070,22,7,16.10,+,7,18,37.2,WD2204p070_a_2000_06_06T08_37_13_all.dat.gz,22.121100533333333,7.3098,2000.4289617486338,22.996558862946568
WD2204+070,22,7,16.10,+,7,18,37.2,WD2204p070_b_2000_06_09T10_02_53_all.dat.gz,22.121132466666666,7.31003,2000.4371584699454,23.89085268909705
WD2204+070,22,7,16.10,+,7,18,37.2,WD2204p070_b_2001_08_21T03_09_54_all.dat.gz,22.121146266666663,7.30997,2001.6356164383562,24.294375024250936
WD2205-139,22,8,29.59,-,13,41,12.3,WD2205m139_a_2001_09_20T02_31_25_all.dat.gz,22.141555533333335,13.687,2001.717808219178,14.06630280400895
WD2205-139,22,8,29.59,-,13,41,12.3,WD2205m139_b_2002_09_24T02_32_00_all.dat.gz,22.14154166666667,13.68639,2002.7287671232878,12.371257185692004
WD2207+142,22,9,47.10,+,14,29,47.1,WD2207p142_a_2000_05_26T09_50_41_all.dat.gz,22.163085866666666,14.49652,2000.3989071038252,18.07451152310682
WD2207+142,22,9,47.10,+,14,29,47.1,WD2207p142_b_2000_06_01T08_01_06_all.dat.gz,22.163081533333333,14.49704,2000.4153005464482,20.338371566697422
WD2211-495,22,14,11.92,-,49,19,27.2,WD2211m495_a_2000_07_14T04_35_56_all.dat.gz,22.2366472,49.32419,2000.532786885246,22.265645311211802
WD2211-495,22,14,11.92,-,49,19,27.2,WD2211m495_b_2000_07_18T06_23_54_all.dat.gz,22.2366472,49.32419,2000.5437158469945,22.7554806760496
WD2220+133,22,23,13.85,+,13,38,56.9,WD2220p133_a_2000_12_06T01_04_16_all.dat.gz,22.38717593333333,13.64984,2000.9289617486338,-22.593043232200152
WD2220+133,22,23,13.85,+,13,38,56.9,WD2220p133_b_2001_09_20T03_20_50_all.dat.gz,22.387208333333334,13.64875,2001.717808219178,14.163638054739677
WD2220+133,22,23,13.85,+,13,38,56.9,WD2220p133_b_2003_09_01T05_29_31_all.dat.gz,22.387186666666665,13.64855,2003.6657534246576,21.832117787412972
WD2226-449,22,29,19.46,-,44,41,38.9,WD2226m449_a_2001_08_25T03_56_04_all.dat.gz,22.488741666666666,44.69428,2001.6465753424657,23.002406956166976
WD2226-449,22,29,19.46,-,44,41,38.9,WD2226m449_b_2001_08_23T04_15_43_all.dat.gz,22.488741666666666,44.69428,2001.641095890411,23.319288323725235
WD2226-449,22,29,19.46,-,44,41,38.9,WD2226m449_b_2002_05_29T09_33_15_all.dat.gz,22.4886812,44.69445,2002.4054794520548,11.505283572255719
WD2226+061,22,29,8.57,+,6,22,47.5,WD2226p061_a_2000_06_01T09_12_03_all.dat.gz,22.4857944,6.37938,2000.4153005464482,21.34416768901516
WD2226+061,22,29,8.57,+,6,22,47.5,WD2226p061_b_2000_06_06T07_57_51_all.dat.gz,22.4856888,6.38048,2000.4289617486338,22.979388929080358
WD2235+082,22,37,35.43,+,8,28,48.8,WD2235p082_a_2000_12_06T01_20_07_all.dat.gz,22.62648193333333,8.48007,2000.9289617486338,-23.215081150125332
WD2235+082,22,37,35.43,+,8,28,48.8,WD2235p082_b_2001_09_01T01_38_54_all.dat.gz,22.626544466666665,8.48014,2001.6657534246576,21.09745864692773
WD2235+082,22,37,35.43,+,8,28,48.8,WD2235p082_b_2001_09_01T01_56_01_all.dat.gz,22.626544466666665,8.48014,2001.6657534246576,21.09745864692773
WD2235+082,22,37,35.43,+,8,28,48.8,WD2235p082_b_2001_09_20T03_50_24_all.dat.gz,22.626544466666665,8.48014,2001.717808219178,13.424571180041392
WD2240-017,22,43,4.77,-,1,27,53.5,WD2240m017_a_2000_06_10T09_41_34_all.dat.gz,22.717988866666666,1.46489,2000.4398907103825,24.424291664443707
WD2240-017,22,43,4.77,-,1,27,53.5,WD2240m017_b_2000_07_11T04_10_12_all.dat.gz,22.717958066666665,1.46438,2000.5245901639344,29.12332009033439
WD2240-017,22,43,4.77,-,1,27,53.5,WD2240m017_b_2000_07_11T04_21_19_all.dat.gz,22.717958066666665,1.46438,2000.5245901639344,29.12332009033439
WD2240-017,22,43,4.77,-,1,27,53.5,WD2240m017_b_2003_08_05T05_46_07_all.dat.gz,22.717988666666667,1.46489,2003.5917808219178,27.416997012327688
WD2240-045,22,42,44.62,-,4,14,15.2,WD2240m045_a_2000_06_01T09_26_28_all.dat.gz,22.7123656,4.23702,2000.4153005464482,21.490263186458975
WD2240-045,22,42,44.62,-,4,14,15.2,WD2240m045_b_2000_06_06T08_22_06_all.dat.gz,22.712336933333333,4.23745,2000.4289617486338,23.10224311501814
WD2241-325,22,44,43.28,-,32,19,43.8,WD2241m325_a_2002_06_12T09_52_18_all.dat.gz,22.745302466666665,32.3294,2002.4438356164383,19.986305435713618
WD2241-325,22,44,43.28,-,32,19,43.8,WD2241m325_b_2002_07_24T06_23_03_all.dat.gz,22.74535386666667,32.32811,2002.558904109589,27.475500451647502
WD2248-504,22,51,2.06,-,50,11,31.6,WD2248m504_a_2002_05_29T09_47_27_all.dat.gz,22.850586733333333,50.19181,2002.4054794520548,9.660315631563481
WD2248-504,22,51,2.06,-,50,11,31.6,WD2248m504_b_2002_05_22T09_54_15_all.dat.gz,22.850579133333333,50.19176,2002.386301369863,7.069721991538083
WD2253-081,22,55,49.47,-,7,50,2.4,WD2253m081_a_2000_07_12T05_52_41_all.dat.gz,22.930413866666665,7.83425,2000.5273224043715,29.317907196270948
WD2253-081,22,55,49.47,-,7,50,2.4,WD2253m081_b_2000_07_17T06_11_38_all.dat.gz,22.930413866666665,7.83425,2000.5409836065573,29.421960589105996
WD2253-081,22,55,49.47,-,7,50,2.4,WD2253m081_b_2003_07_03T09_45_19_all.dat.gz,22.930426333333333,7.83388,2003.5013698630137,28.529296829563208
WD2253+054,22,55,55.71,+,5,45,22.6,WD2253p054_a_2000_08_05T07_47_51_all.dat.gz,22.93214073333333,5.75583,2000.5928961748634,27.793838442354765
WD2253+054,22,55,55.71,+,5,45,22.6,WD2253p054_b_2000_08_06T04_04_03_all.dat.gz,22.932154866666668,5.75636,2000.5956284153006,27.62622778430341
WD2253+054,22,55,55.71,+,5,45,22.6,WD2253p054_b_2003_08_05T06_06_26_all.dat.gz,22.932174666666665,5.75592,2003.5917808219178,27.91008744785791
WD2253+054,22,55,55.71,+,5,45,22.6,WD2253p054_b_2003_08_11T05_23_32_all.dat.gz,22.932166666666667,5.75571,2003.6082191780822,26.83025984150998
WD2254+126,22,56,46.15,+,12,52,50.3,WD2254p126_a_2000_06_10T09_55_09_all.dat.gz,22.946210066666666,12.88222,2000.4398907103825,23.315702563138313
WD2254+126,22,56,46.15,+,12,52,50.3,WD2254p126_a_2000_07_12T05_23_49_all.dat.gz,22.946191733333333,12.88114,2000.5273224043715,29.204133071599284
WD2254+126,22,56,46.15,+,12,52,50.3,WD2254p126_b_2000_07_15T04_51_07_all.dat.gz,22.946188733333333,12.88113,2000.535519125683,29.3376444531549
WD2303+017,23,6,13.08,+,1,58,52.4,WD2303p017_a_2001_09_20T05_24_22_all.dat.gz,23.103636133333335,1.981,2001.717808219178,12.420116591429696
WD2303+017,23,6,13.08,+,1,58,52.4,WD2303p017_b_2002_09_14T01_06_26_all.dat.gz,23.103661066666668,1.98234,2002.7013698630137,15.181900109838473
WD2303+017,23,6,13.08,+,1,58,52.4,WD2303p017_b_2003_08_05T06_20_05_all.dat.gz,23.10364866666667,1.98113,2003.5917808219178,27.535279029812468
WD2303+017,23,6,13.08,+,1,58,52.4,WD2303p017_b_2003_08_11T05_08_40_all.dat.gz,23.103650000000002,1.98109,2003.6082191780822,26.403383139022946
WD2303+242,23,6,17.69,+,24,32,7.7,WD2303p242_a_2002_09_25T04_35_21_all.dat.gz,23.104920666666665,24.53507,2002.731506849315,13.829187973018906
WD2303+242,23,6,17.69,+,24,32,7.7,WD2303p242_b_2002_09_26T04_39_50_all.dat.gz,23.104921133333335,24.53513,2002.7342465753425,13.395865551875401
WD2306+124,23,8,34.99,+,12,45,40.3,WD2306p124_a_2000_08_06T03_24_41_all.dat.gz,23.143027533333335,12.76137,2000.5956284153006,28.11308923491127
WD2306+124,23,8,34.99,+,12,45,40.3,WD2306p124_b_2000_09_15T02_06_57_all.dat.gz,23.143017666666665,12.76146,2000.704918032787,16.39036193354847
WD2306+130,23,8,30.51,+,13,19,23.4,WD2306p130_a_2001_09_20T05_40_46_all.dat.gz,23.141827799999998,13.32297,2001.717808219178,14.429950539465041
WD2306+130,23,8,30.51,+,13,19,23.4,WD2306p130_b_2002_09_25T04_49_07_all.dat.gz,23.14182686666667,13.32284,2002.731506849315,12.287618119591652
WD2308+050,23,11,17.92,+,5,19,28.7,WD2308p050_a_2002_09_25T05_17_59_all.dat.gz,23.188328133333336,5.32489,2002.731506849315,10.907112518001094
WD2308+050,23,11,17.92,+,5,19,28.7,WD2308p050_b_2002_09_26T05_22_56_all.dat.gz,23.188327599999997,5.32489,2002.7342465753425,10.435715722199404
WD2309+105,23,12,21.62,+,10,47,4.3,WD2309p105_a_2000_08_06T03_38_50_all.dat.gz,23.206018200000003,10.78511,2000.5956284153006,28.03661128984837
WD2309+105,23,12,21.62,+,10,47,4.3,WD2309p105_b_2000_09_15T02_24_15_all.dat.gz,23.205949466666667,10.78607,2000.704918032787,16.12038428369385
WD2311-260,23,13,53.21,-,25,48,49.1,WD2311m260_a_2000_06_13T08_31_57_all.dat.gz,23.23144446666667,25.81361,2000.448087431694,21.890319350368298
WD2311-260,23,13,53.21,-,25,48,49.1,WD2311m260_b_2000_07_12T05_38_22_all.dat.gz,23.231454199999998,25.81421,2000.5273224043715,27.875549482096552
WD2312-356,23,15,34.99,-,35,24,51.9,WD2312m356_a_2001_09_02T01_05_10_all.dat.gz,23.259708333333332,35.41439,2001.668493150685,22.333228039021325
WD2312-356,23,15,34.99,-,35,24,51.9,WD2312m356_a_2001_09_11T03_59_53_all.dat.gz,23.259729466666666,35.41422,2001.6931506849314,19.76296625947381
WD2312-356,23,15,34.99,-,35,24,51.9,WD2312m356_a_2002_09_14T01_50_39_all.dat.gz,23.259713266666665,35.41416,2002.7013698630137,18.859465612494244
WD2312-356,23,15,34.99,-,35,24,51.9,WD2312m356_b_2001_09_13T00_32_36_all.dat.gz,23.259708333333332,35.41439,2001.6986301369864,19.1229502110787
WD2312-356,23,15,34.99,-,35,24,51.9,WD2312m356_b_2001_09_20T05_57_02_all.dat.gz,23.259708333333332,35.41439,2001.717808219178,16.684996764035184
WD2314+064,23,16,50.24,+,6,41,28.4,WD2314p064_a_2002_09_26T05_36_29_all.dat.gz,23.2806344,6.69154,2002.7342465753425,10.733082831376572
WD2314+064,23,16,50.24,+,6,41,28.4,WD2314p064_b_2002_09_27T02_18_34_all.dat.gz,23.2806394,6.69203,2002.7369863013698,10.259333764052977
WD2318-226,23,21,26.35,-,22,20,21.7,WD2318m226_a_2000_08_06T03_49_56_all.dat.gz,23.357314733333332,22.33911,2000.5956284153006,28.085254100119045
WD2318-226,23,21,26.35,-,22,20,21.7,WD2318m226_b_2000_09_15T03_57_45_all.dat.gz,23.357331866666666,22.33899,2000.704918032787,17.62066666596264
WD2318+126,23,20,31.30,+,12,58,14.6,WD2318p126_a_2002_09_26T06_05_47_all.dat.gz,23.3420648,12.97068,2002.7342465753425,11.855930423829161
WD2318+126,23,20,31.30,+,12,58,14.6,WD2318p126_b_2002_09_27T02_45_07_all.dat.gz,23.342067,12.97055,2002.7369863013698,11.39002837698361
WD2321-549,23,24,30.86,-,54,41,35.5,WD2321m549_a_2001_10_30T05_25_50_all.dat.gz,23.408561733333332,54.69274,2001.827397260274,3.2471414388258752
WD2321-549,23,24,30.86,-,54,41,35.5,WD2321m549_b_2002_09_14T01_35_33_all.dat.gz,23.408590133333334,54.69359,2002.7013698630137,18.132654106548184
WD2322-181,23,25,18.41,-,17,51,57.9,WD2322m181_a_2000_07_13T06_16_35_all.dat.gz,23.421772866666668,17.86597,2000.5300546448088,28.919710325040313
WD2322-181,23,25,18.41,-,17,51,57.9,WD2322m181_b_2000_07_16T05_46_26_all.dat.gz,23.421777799999997,17.86606,2000.5382513661202,29.08666981312188
WD2322+206,23,24,35.20,+,20,56,33.8,WD2322p206_a_2002_09_26T06_21_23_all.dat.gz,23.40978653333333,20.94304,2002.7342465753425,13.068683316859284
WD2322+206,23,24,35.20,+,20,56,33.8,WD2322p206_b_2002_09_27T02_59_14_all.dat.gz,23.409767,20.94301,2002.7369863013698,12.620886394288497
WD2324+060,23,26,44.45,+,6,17,42.2,WD2324p060_a_2002_09_26T07_19_18_all.dat.gz,23.445673600000003,6.29486,2002.7342465753425,10.732991799721477
WD2324+060,23,26,44.45,+,6,17,42.2,WD2324p060_b_2002_09_27T03_55_12_all.dat.gz,23.445720333333334,6.2952,2002.7369863013698,10.25946659498404
WD2326+049,23,28,47.64,+,5,14,54.2,WD2326p049_a_2000_08_06T04_17_51_all.dat.gz,23.479991,5.24856,2000.5956284153006,27.66023252273294
WD2326+049,23,28,47.64,+,5,14,54.2,WD2326p049_b_2000_09_17T04_02_20_all.dat.gz,23.479892933333335,5.24895,2000.7103825136612,14.437940055155192
WD2328+107,23,30,41.67,+,11,2,6.4,WD2328p107_a_2002_09_27T04_09_10_all.dat.gz,23.511612133333333,11.03498,2002.7369863013698,11.139132101848906
WD2328+107,23,30,41.67,+,11,2,6.4,WD2328p107_b_2002_09_30T02_49_17_all.dat.gz,23.511612266666667,11.03495,2002.7452054794521,9.710478780689733
WD2329-332,23,32,10.90,-,33,1,7.9,WD2329m332_a_2000_07_15T05_15_24_all.dat.gz,23.536343666666667,33.01891,2000.535519125683,26.829808403009178
WD2329-332,23,32,10.90,-,33,1,7.9,WD2329m332_b_2000_07_18T07_34_07_all.dat.gz,23.536361133333333,33.01892,2000.5437158469945,27.085981424396127
WD2330-212,23,32,59.52,-,20,57,12.4,WD2330m212_a_2002_09_27T04_23_57_all.dat.gz,23.549849866666666,20.95361,2002.7369863013698,12.681416063684651
WD2330-212,23,32,59.52,-,20,57,12.4,WD2330m212_b_2002_09_30T02_06_04_all.dat.gz,23.5498698,20.95376,2002.7452054794521,11.313427632513093
WD2331-475,23,34,2.19,-,47,14,26.7,WD2331m475_a_2000_07_14T06_10_52_all.dat.gz,23.567304866666667,47.24105,2000.532786885246,22.922690032084308
WD2331-475,23,34,2.19,-,47,14,26.7,WD2331m475_b_2000_07_18T06_47_45_all.dat.gz,23.56731113333333,47.241,2000.5437158469945,23.421975681712944
WD2333-049,23,35,53.90,-,4,42,14.0,WD2333m049_a_2000_08_06T04_52_54_all.dat.gz,23.598277666666668,4.70393,2000.5956284153006,27.622823235191962
WD2333-049,23,35,53.90,-,4,42,14.0,WD2333m049_b_2000_09_16T02_23_24_all.dat.gz,23.598288266666668,4.70409,2000.707650273224,14.821969994440694
WD2333-165,23,35,36.62,-,16,17,43.7,WD2333m165_a_2000_08_06T04_28_04_all.dat.gz,23.593562133333332,16.29498,2000.5956284153006,28.248667112754827
WD2333-165,23,35,36.62,-,16,17,43.7,WD2333m165_b_2000_09_17T04_26_44_all.dat.gz,23.593454666666666,16.29582,2000.7103825136612,16.221330312140427
WD2336-187,23,38,52.80,-,18,26,12.7,WD2336m187_a_2000_07_13T06_32_50_all.dat.gz,23.647931933333332,18.43683,2000.5300546448088,28.860055354956515
WD2336-187,23,38,52.80,-,18,26,12.7,WD2336m187_b_2000_07_16T06_16_13_all.dat.gz,23.647994466666667,18.43664,2000.5382513661202,29.037371821565753
WD2336+063,23,38,58.12,+,6,35,30.2,WD2336p063_a_2002_09_27T04_52_23_all.dat.gz,23.649518066666666,6.59182,2002.7369863013698,10.40621812972836
WD2336+063,23,38,58.12,+,6,35,30.2,WD2336p063_b_2002_09_30T02_35_12_all.dat.gz,23.649511,6.59173,2002.7452054794521,8.965570726254139
WD2347-192,23,50,2.93,-,18,59,22.2,WD2347m192_a_2000_09_15T03_09_51_all.dat.gz,23.83414966666667,18.98912,2000.704918032787,17.457880295097205
WD2347-192,23,50,2.93,-,18,59,22.2,WD2347m192_b_2000_08_05T08_02_01_all.dat.gz,23.8341408,18.99003,2000.5928961748634,28.3825939739998
WD2347+128,23,49,53.46,+,13,6,12.9,WD2347p128_a_2000_09_15T04_18_12_all.dat.gz,23.831529866666664,13.10373,2000.704918032787,16.712342397645124
WD2347+128,23,49,53.46,+,13,6,12.9,WD2347p128_b_2000_09_17T04_11_38_all.dat.gz,23.8315222,13.10365,2000.7103825136612,15.87507663258648
WD2348-244,23,51,22.09,-,24,8,17.3,WD2348m244_a_2000_08_06T05_07_00_all.dat.gz,23.856156133333332,24.13823,2000.5956284153006,28.05417973849673
WD2348-244,23,51,22.09,-,24,8,17.3,WD2348m244_b_2000_09_15T03_25_18_all.dat.gz,23.85616286666667,24.13821,2000.704918032787,17.966659440352977
WD2349-283,23,52,23.18,-,28,3,16.0,WD2349m283_a_2000_08_06T05_26_55_all.dat.gz,23.873094733333335,28.05403,2000.5956284153006,27.743534483573598
WD2349-283,23,52,23.18,-,28,3,16.0,WD2349m283_b_2000_09_15T03_42_51_all.dat.gz,23.87311126666667,28.05405,2000.704918032787,18.25632873592139
WD2350-083,23,53,27.77,-,8,4,39.2,WD2350m083_a_2002_09_13T07_51_46_all.dat.gz,23.8910424,8.07674,2002.6986301369864,17.007651006354923
WD2350-083,23,53,27.77,-,8,4,39.2,WD2350m083_b_2002_07_11T09_56_40_all.dat.gz,23.8910524,8.0768,2002.5232876712328,29.204900273021362
