# wdid:USNO-B1.0 1068-00000833,resolution:nan,source:/home/bergeron/SPY/HS0002+1635_an,wavelength_min: 3290.10,wavelength_max: 6641.90
wavelength,flux
5875.60,9.42315e-12
5875.70,9.30025e-12
5875.80,9.43185e-12
5875.90,9.14426e-12
5876.00,9.16300e-12
5876.10,9.33953e-12
5876.20,9.29032e-12
5876.30,9.17430e-12
5876.40,9.12393e-12
5876.50,9.95592e-12
5876.60,9.32038e-12
5876.70,9.16288e-12
5876.80,9.37170e-12
5876.90,9.38239e-12
5877.00,8.97948e-12
5877.10,9.23671e-12
5877.20,9.43174e-12
5877.30,9.13594e-12
5877.40,9.37362e-12
5877.50,9.22299e-12
5877.60,9.47451e-12
5877.70,9.67880e-12
5877.80,9.82318e-12
5877.90,9.76244e-12
5878.00,9.59912e-12
5878.10,8.77308e-12
5878.20,9.11454e-12
5878.30,9.91245e-12
5878.40,9.74566e-12
5878.50,9.75867e-12
5878.60,9.32327e-12
5878.70,8.99044e-12
5878.80,9.43457e-12
5878.90,8.70284e-12
5879.00,9.33837e-12
5879.10,9.57504e-12
5879.20,9.61457e-12
5879.30,8.86890e-12
5879.40,9.27161e-12
5879.50,8.88449e-12
5879.60,9.26532e-12
5879.70,9.39018e-12
5879.80,8.90962e-12
5879.90,8.92145e-12
5880.00,9.06707e-12
5880.10,9.05815e-12
5880.20,9.08614e-12
5880.30,9.19833e-12
5880.40,9.26208e-12
5880.50,9.82990e-12
5880.60,9.69643e-12
5880.70,9.25264e-12
5880.80,9.17221e-12
5880.90,9.38132e-12
5881.00,9.54316e-12
5881.10,9.63809e-12
5881.20,9.92916e-12
5881.30,9.47606e-12
5881.40,8.89947e-12
5881.50,9.19170e-12
5881.60,9.68357e-12
5881.70,9.17155e-12
5881.80,9.61384e-12
5881.90,9.18833e-12
5882.00,8.90821e-12
5882.10,9.41862e-12
5882.20,9.33123e-12
5882.30,8.97721e-12
5882.40,8.93481e-12
5882.50,9.77657e-12
5882.60,9.26786e-12
5882.70,9.38591e-12
5882.80,9.46819e-12
5882.90,9.95222e-12
5883.00,9.21717e-12
5883.10,9.87785e-12
5883.20,9.59994e-12
5883.30,9.07263e-12
5883.40,9.51400e-12
5883.50,9.24529e-12
5883.60,9.62434e-12
5883.70,9.51266e-12
5883.80,8.95408e-12
5883.90,9.10451e-12
5884.00,9.11059e-12
5884.10,9.60519e-12
5884.20,9.58819e-12
5884.30,9.31364e-12
5884.40,9.50569e-12
5884.50,9.68619e-12
5884.60,9.77431e-12
5884.70,8.96028e-12
5884.80,9.55087e-12
5884.90,9.49228e-12
5885.00,9.12639e-12
5885.10,9.15212e-12
5885.20,9.64575e-12
5885.30,9.70500e-12
5885.40,9.38991e-12
5885.50,9.69758e-12
5885.60,9.40210e-12
5885.70,9.51682e-12
5885.80,9.55874e-12
5885.90,8.78020e-12
5886.00,8.58866e-12
5886.10,8.86285e-12
5886.20,9.13821e-12
5886.30,9.70946e-12
5886.40,8.94928e-12
5886.50,9.32754e-12
5886.60,9.74166e-12
5886.70,9.47844e-12
5886.80,9.73885e-12
5886.90,9.46752e-12
5887.00,9.04821e-12
5887.10,9.53060e-12
5887.20,8.73321e-12
5887.30,8.53927e-12
5887.40,9.12806e-12
5887.50,9.92269e-12
5887.60,9.34490e-12
5887.70,9.73489e-12
5887.80,9.39873e-12
5887.90,9.63957e-12
5888.00,9.32304e-12
5888.10,9.04465e-12
5888.20,8.96054e-12
5888.30,1.01960e-11
5888.40,8.85358e-12
5888.50,8.47798e-12
5888.60,9.11906e-12
5888.70,8.89613e-12
5888.80,9.15322e-12
5888.90,9.84181e-12
5889.00,9.14459e-12
5889.10,9.24670e-12
5889.20,9.76646e-12
5889.30,9.52731e-12
5889.40,9.96381e-12
5889.50,9.77903e-12
5889.60,9.50745e-12
5889.70,9.31223e-12
5889.80,1.00311e-11
5889.90,1.04735e-11
5890.00,8.20342e-12
5890.10,8.82051e-12
5890.20,9.25016e-12
5890.30,9.21112e-12
5890.40,9.78780e-12
5890.50,9.40272e-12
5890.60,9.34401e-12
5890.70,9.37211e-12
5890.80,9.32381e-12
5890.90,9.40284e-12
5891.00,1.02957e-11
5891.10,9.86885e-12
5891.20,9.39801e-12
5891.30,9.61135e-12
5891.40,9.39980e-12
5891.50,9.41517e-12
5891.60,9.00215e-12
5891.70,9.01866e-12
5891.80,9.28413e-12
5891.90,9.64109e-12
5892.00,9.41446e-12
5892.10,9.42288e-12
5892.20,9.95591e-12
5892.30,9.34709e-12
5892.40,8.79265e-12
5892.50,9.39173e-12
5892.60,9.59706e-12
5892.70,9.41090e-12
5892.80,8.94558e-12
5892.90,9.08257e-12
5893.00,9.15354e-12
5893.10,8.76462e-12
5893.20,9.33952e-12
5893.30,9.59934e-12
5893.40,9.50003e-12
5893.50,9.42736e-12
5893.60,9.31761e-12
5893.70,9.22524e-12
5893.80,9.18036e-12
5893.90,9.70674e-12
5894.00,9.23081e-12
5894.10,9.38177e-12
5894.20,9.71931e-12
5894.30,9.71037e-12
5894.40,9.07677e-12
5894.50,9.01217e-12
5894.60,9.97562e-12
5894.70,9.13564e-12
5894.80,9.63784e-12
5894.90,9.63816e-12
5895.00,9.54228e-12
5895.10,9.49160e-12
5895.20,1.00252e-11
5895.30,9.06447e-12
5895.40,1.03690e-11
5895.50,9.52651e-12
5895.60,9.20800e-12
5895.70,9.19787e-12
5895.80,9.56226e-12
5895.90,9.86406e-12
5896.00,9.77047e-12
5896.10,1.00039e-11
5896.20,9.50790e-12
5896.30,9.61839e-12
5896.40,8.88809e-12
5896.50,8.95334e-12
5896.60,9.56718e-12
5896.70,9.24739e-12
5896.80,9.59798e-12
5896.90,9.54611e-12
5897.00,9.49540e-12
5897.10,9.10828e-12
5897.20,9.84754e-12
5897.30,9.88499e-12
5897.40,9.12777e-12
5897.50,9.09212e-12
5897.60,9.00425e-12
5897.70,9.43732e-12
5897.80,8.45605e-12
5897.90,8.53292e-12
5898.00,8.45315e-12
5898.10,8.28750e-12
5898.20,8.64867e-12
5898.30,8.39250e-12
5898.40,7.92626e-12
5898.50,9.19849e-12
5898.60,8.80188e-12
5898.70,8.75924e-12
5898.80,8.81757e-12
5898.90,8.54742e-12
5899.00,8.38985e-12
5899.10,9.63449e-12
5899.20,9.98191e-12
5899.30,9.69203e-12
5899.40,9.73415e-12
5899.50,9.30493e-12
5899.60,9.71623e-12
5899.70,9.80248e-12
5899.80,9.83416e-12
5899.90,9.95292e-12
5900.00,9.89520e-12
5900.10,1.00964e-11
5900.20,1.01966e-11
5900.30,1.00599e-11
5900.40,1.06270e-11
5900.50,9.35570e-12
5900.60,9.72417e-12
5900.70,9.20651e-12
5900.80,1.02486e-11
5900.90,9.40807e-12
5901.00,9.66741e-12
5901.10,9.49699e-12
5901.20,9.79933e-12
5901.30,9.10732e-12
5901.40,9.37482e-12
5901.50,9.02662e-12
5901.60,8.76204e-12
5901.70,1.03889e-11
5901.80,9.03567e-12
5901.90,9.22420e-12
5902.00,9.76365e-12
5902.10,9.18532e-12
5902.20,9.43662e-12
5902.30,1.00877e-11
5902.40,1.02856e-11
5902.50,9.23886e-12
5902.60,9.27288e-12
5902.70,8.95591e-12
5902.80,8.99224e-12
5902.90,9.41678e-12
5903.00,9.43569e-12
5903.10,8.74441e-12
5903.20,9.15271e-12
5903.30,8.62295e-12
5903.40,9.18355e-12
5903.50,9.17573e-12
5903.60,9.69454e-12
5903.70,9.75997e-12
5903.80,9.53591e-12
5903.90,9.23394e-12
5904.00,9.29937e-12
5904.10,9.31131e-12
5904.20,9.59767e-12
5904.30,9.77009e-12
5904.40,9.11224e-12
5904.50,9.75796e-12
5904.60,9.58385e-12
5904.70,9.45276e-12
5904.80,9.98574e-12
5904.90,9.81628e-12
5905.00,9.37114e-12
5905.10,9.38774e-12
5905.20,9.33921e-12
5905.30,9.26158e-12
5905.40,9.57133e-12
5905.50,9.47742e-12
5905.60,9.96751e-12
5905.70,9.42339e-12
5905.80,9.06653e-12
5905.90,8.92025e-12
5906.00,1.03272e-11
5906.10,9.47353e-12
5906.20,1.03326e-11
5906.30,9.27054e-12
5906.40,9.27202e-12
5906.50,9.42710e-12
5906.60,1.10648e-11
5906.70,1.02424e-11
5906.80,9.95061e-12
5906.90,9.95910e-12
5907.00,1.00653e-11
5907.10,9.61758e-12
5907.20,9.23612e-12
5907.30,9.27484e-12
5907.40,9.81062e-12
5907.50,9.39537e-12
5907.60,9.11048e-12
5907.70,9.21906e-12
5907.80,9.84338e-12
5907.90,9.53985e-12
5908.00,9.85453e-12
5908.10,9.45783e-12
5908.20,9.19034e-12
5908.30,9.46895e-12
5908.40,9.64743e-12
5908.50,9.49637e-12
5908.60,1.00347e-11
5908.70,9.10106e-12
5908.80,9.57303e-12
5908.90,9.89829e-12
5909.00,8.65475e-12
5909.10,9.75687e-12
5909.20,9.49513e-12
5909.30,9.46283e-12
5909.40,9.40142e-12
5909.50,9.19322e-12
5909.60,9.05724e-12
5909.70,9.01328e-12
5909.80,9.12542e-12
5909.90,8.82049e-12
5910.00,8.44097e-12
5910.10,9.32325e-12
5910.20,9.54728e-12
5910.30,9.64315e-12
5910.40,9.54210e-12
5910.50,9.37346e-12
5910.60,8.92862e-12
5910.70,9.26921e-12
5910.80,9.57252e-12
5910.90,9.31995e-12
5911.00,1.00487e-11
5911.10,9.15974e-12
5911.20,9.22882e-12
5911.30,9.30373e-12
5911.40,9.79011e-12
5911.50,9.55614e-12
5911.60,9.16129e-12
5911.70,1.01770e-11
5911.80,9.64454e-12
5911.90,9.60290e-12
5912.00,8.91187e-12
5912.10,9.55808e-12
5912.20,9.65868e-12
5912.30,9.29405e-12
5912.40,9.01802e-12
5912.50,8.70698e-12
5912.60,9.04778e-12
5912.70,9.26849e-12
5912.80,9.48221e-12
5912.90,9.40673e-12
5913.00,8.90439e-12
5913.10,9.09013e-12
5913.20,9.12543e-12
5913.30,9.30069e-12
5913.40,9.57628e-12
5913.50,9.94171e-12
5913.60,9.54543e-12
5913.70,1.00474e-11
5913.80,9.34426e-12
5913.90,9.26292e-12
5914.00,9.64589e-12
5914.10,9.65088e-12
5914.20,9.63488e-12
5914.30,9.74138e-12
5914.40,9.63669e-12
5914.50,9.08743e-12
5914.60,8.78552e-12
5914.70,8.77181e-12
5914.80,9.94258e-12
5914.90,9.55663e-12
5915.00,9.00844e-12
5915.10,9.35887e-12
5915.20,8.98338e-12
5915.30,9.74000e-12
5915.40,9.48588e-12
5915.50,9.59943e-12
5915.60,9.41415e-12
5915.70,9.45416e-12
5915.80,1.00697e-11
5915.90,1.03175e-11
5916.00,9.60338e-12
5916.10,9.61772e-12
5916.20,9.90058e-12
5916.30,9.28678e-12
5916.40,9.54630e-12
5916.50,9.43920e-12
5916.60,9.47922e-12
5916.70,9.74228e-12
5916.80,9.55343e-12
5916.90,9.59579e-12
5917.00,9.52839e-12
5917.10,9.14564e-12
5917.20,9.39355e-12
5917.30,9.58074e-12
5917.40,9.22716e-12
5917.50,9.57555e-12
5917.60,9.34343e-12
5917.70,9.51545e-12
5917.80,9.53914e-12
5917.90,9.70301e-12
5918.00,9.80614e-12
5918.10,9.13004e-12
5918.20,9.30677e-12
5918.30,9.69030e-12
5918.40,9.45812e-12
5918.50,9.81948e-12
5918.60,9.81047e-12
5918.70,9.52685e-12
5918.80,9.91046e-12
5918.90,9.88041e-12
5919.00,9.16087e-12
5919.10,8.65281e-12
5919.20,9.61611e-12
5919.30,9.37801e-12
5919.40,9.70910e-12
5919.50,9.32021e-12
5919.60,8.83310e-12
5919.70,9.34071e-12
5919.80,9.52455e-12
5919.90,9.86037e-12
5920.00,9.80809e-12
5920.10,8.86850e-12
5920.20,9.15757e-12
5920.30,9.74946e-12
5920.40,9.69718e-12
5920.50,9.31985e-12
5920.60,9.25819e-12
5920.70,9.65490e-12
5920.80,9.66458e-12
5920.90,1.01373e-11
5921.00,9.29920e-12
5921.10,9.69947e-12
5921.20,9.43549e-12
5921.30,9.06858e-12
5921.40,9.19169e-12
5921.50,9.13820e-12
5921.60,9.08704e-12
5921.70,9.16338e-12
5921.80,9.51461e-12
5921.90,9.16049e-12
5922.00,9.19004e-12
5922.10,9.65946e-12
5922.20,9.34860e-12
5922.30,9.27053e-12
5922.40,8.99473e-12
5922.50,9.30041e-12
5922.60,9.81320e-12
5922.70,9.64621e-12
5922.80,9.18199e-12
5922.90,9.52165e-12
5923.00,9.69399e-12
5923.10,9.44974e-12
5923.20,8.89300e-12
5923.30,9.31930e-12
5923.40,9.64030e-12
5923.50,9.50134e-12
5923.60,9.52859e-12
5923.70,9.11690e-12
5923.80,9.09496e-12
5923.90,9.06367e-12
5924.00,9.67503e-12
5924.10,9.42718e-12
5924.20,9.18165e-12
5924.30,9.28499e-12
5924.40,9.03359e-12
5924.50,9.46240e-12
5924.60,9.83739e-12
5924.70,9.22184e-12
5924.80,8.93294e-12
5924.90,9.29506e-12
5925.00,9.11153e-12
5925.10,8.59892e-12
5925.20,8.98567e-12
5925.30,9.32911e-12
5925.40,9.42312e-12
5925.50,9.25596e-12
5925.60,9.80089e-12
5925.70,9.32451e-12
5925.80,9.19130e-12
5925.90,9.64961e-12
5926.00,1.00178e-11
5926.10,1.00368e-11
5926.20,9.78179e-12
5926.30,9.06515e-12
5926.40,9.24119e-12
5926.50,9.36687e-12
5926.60,9.06959e-12
5926.70,9.02654e-12
5926.80,9.77908e-12
5926.90,9.48648e-12
5927.00,9.25595e-12
5927.10,9.50118e-12
5927.20,9.22611e-12
5927.30,1.03374e-11
5927.40,9.19861e-12
5927.50,9.83648e-12
5927.60,9.18634e-12
5927.70,9.51951e-12
5927.80,9.47529e-12
5927.90,9.56821e-12
5928.00,9.40560e-12
5928.10,9.87832e-12
5928.20,9.82122e-12
5928.30,9.65039e-12
5928.40,9.29667e-12
5928.50,8.58886e-12
5928.60,9.44620e-12
5928.70,9.65639e-12
5928.80,9.42104e-12
5928.90,8.91599e-12
5929.00,9.20709e-12
5929.10,9.48414e-12
5929.20,9.49501e-12
5929.30,9.39448e-12
5929.40,9.57657e-12
5929.50,9.12890e-12
5929.60,9.85283e-12
5929.70,9.96810e-12
5929.80,9.40897e-12
5929.90,9.24859e-12
5930.00,8.93924e-12
5930.10,9.42986e-12
5930.20,9.83371e-12
5930.30,9.23459e-12
5930.40,9.06832e-12
5930.50,9.50270e-12
5930.60,9.30474e-12
5930.70,9.42004e-12
5930.80,9.66205e-12
5930.90,9.35144e-12
5931.00,9.26962e-12
5931.10,9.19367e-12
5931.20,9.28785e-12
5931.30,9.30459e-12
5931.40,9.75319e-12
5931.50,9.64321e-12
5931.60,9.87826e-12
5931.70,9.28590e-12
5931.80,8.92119e-12
5931.90,9.65742e-12
5932.00,9.06265e-12
5932.10,9.53952e-12
5932.20,9.73470e-12
5932.30,9.64581e-12
5932.40,9.74827e-12
5932.50,9.65233e-12
5932.60,9.21593e-12
5932.70,9.61541e-12
5932.80,9.40557e-12
5932.90,8.78596e-12
5933.00,9.00699e-12
5933.10,8.90749e-12
5933.20,9.97283e-12
5933.30,9.53516e-12
5933.40,9.16792e-12
5933.50,9.60391e-12
5933.60,9.32356e-12
5933.70,9.38142e-12
5933.80,9.50153e-12
5933.90,9.47366e-12
5934.00,9.39881e-12
5934.10,9.06319e-12
5934.20,9.92098e-12
5934.30,9.51958e-12
5934.40,9.74309e-12
5934.50,9.62360e-12
5934.60,9.84831e-12
5934.70,8.83828e-12
5934.80,9.21571e-12
5934.90,9.40988e-12
5935.00,9.64167e-12
5935.10,8.89587e-12
5935.20,8.88090e-12
5935.30,9.05863e-12
5935.40,9.38209e-12
5935.50,9.33423e-12
5935.60,9.11243e-12
5935.70,9.47824e-12
5935.80,9.14830e-12
5935.90,9.23794e-12
5936.00,9.58498e-12
5936.10,9.70284e-12
5936.20,9.57152e-12
5936.30,9.46017e-12
5936.40,9.59332e-12
5936.50,9.53957e-12
5936.60,9.37648e-12
5936.70,9.33095e-12
5936.80,9.27483e-12
5936.90,9.10349e-12
5937.00,9.32484e-12
5937.10,9.18641e-12
5937.20,9.65940e-12
5937.30,8.93422e-12
5937.40,9.72120e-12
5937.50,9.77209e-12
5937.60,1.00770e-11
5937.70,9.83743e-12
5937.80,1.01541e-11
5937.90,1.01380e-11
5938.00,9.34327e-12
5938.10,9.53412e-12
5938.20,9.20981e-12
5938.30,8.58905e-12
5938.40,9.48686e-12
5938.50,9.30602e-12
5938.60,9.37339e-12
5938.70,9.84545e-12
5938.80,9.95755e-12
5938.90,9.72493e-12
5939.00,9.29818e-12
5939.10,9.39968e-12
5939.20,9.85064e-12
5939.30,9.50856e-12
5939.40,9.72186e-12
5939.50,9.15147e-12
5939.60,9.82490e-12
5939.70,9.93820e-12
5939.80,1.00080e-11
5939.90,9.70820e-12
5940.00,9.52846e-12
5940.10,9.12155e-12
5940.20,1.01105e-11
5940.30,9.07155e-12
5940.40,8.80112e-12
5940.50,9.09805e-12
5940.60,9.53509e-12
5940.70,9.70964e-12
5940.80,9.29086e-12
5940.90,9.41479e-12
5941.00,9.28678e-12
5941.10,8.89150e-12
5941.20,9.06017e-12
5941.30,9.35837e-12
5941.40,9.23975e-12
5941.50,9.42729e-12
5941.60,8.95541e-12
5941.70,9.45737e-12
5941.80,9.79214e-12
5941.90,9.87726e-12
5942.00,9.67267e-12
5942.10,9.74719e-12
5942.20,9.80170e-12
5942.30,9.31323e-12
5942.40,9.18750e-12
5942.50,9.02526e-12
5942.60,9.18223e-12
5942.70,9.16958e-12
5942.80,1.00593e-11
5942.90,9.87587e-12
5943.00,9.29421e-12
5943.10,9.53723e-12
5943.20,9.76730e-12
5943.30,9.55672e-12
5943.40,1.00236e-11
5943.50,9.40536e-12
5943.60,9.11934e-12
5943.70,9.33176e-12
5943.80,9.31911e-12
5943.90,9.26992e-12
5944.00,8.47827e-12
5944.10,9.09376e-12
5944.20,9.73051e-12
5944.30,9.66366e-12
5944.40,9.93036e-12
5944.50,1.01252e-11
5944.60,9.70589e-12
5944.70,9.39855e-12
5944.80,9.53090e-12
5944.90,9.42630e-12
5945.00,9.27453e-12
5945.10,9.55780e-12
5945.20,9.38009e-12
5945.30,9.60678e-12
5945.40,9.55994e-12
5945.50,1.00968e-11
5945.60,8.70570e-12
5945.70,9.57741e-12
5945.80,9.28882e-12
5945.90,9.31744e-12
5946.00,8.85546e-12
5946.10,9.56809e-12
5946.20,9.93638e-12
5946.30,1.00476e-11
5946.40,9.79669e-12
5946.50,9.46676e-12
5946.60,9.98372e-12
5946.70,9.76701e-12
5946.80,9.08079e-12
5946.90,9.09172e-12
5947.00,9.28431e-12
5947.10,9.05340e-12
5947.20,9.71792e-12
5947.30,9.35368e-12
5947.40,9.05667e-12
5947.50,9.33543e-12
5947.60,1.01440e-11
5947.70,9.37264e-12
5947.80,9.34109e-12
5947.90,9.08533e-12
5948.00,9.45619e-12
5948.10,9.33024e-12
5948.20,9.63504e-12
5948.30,9.70027e-12
5948.40,9.94727e-12
5948.50,9.48847e-12
5948.60,9.36013e-12
5948.70,9.73463e-12
5948.80,9.55789e-12
5948.90,9.18991e-12
5949.00,8.88683e-12
5949.10,9.08900e-12
5949.20,9.62765e-12
5949.30,9.47922e-12
5949.40,9.93055e-12
5949.50,9.57667e-12
5949.60,9.65374e-12
5949.70,8.99401e-12
5949.80,9.53513e-12
5949.90,9.66062e-12
5950.00,9.63378e-12
5950.10,9.79944e-12
5950.20,1.03017e-11
5950.30,8.96394e-12
5950.40,9.17565e-12
5950.50,9.77950e-12
5950.60,9.54950e-12
5950.70,9.25689e-12
5950.80,9.47337e-12
5950.90,9.54338e-12
5951.00,9.51653e-12
5951.10,9.59600e-12
5951.20,9.45456e-12
5951.30,9.00475e-12
5951.40,9.45637e-12
5951.50,8.76433e-12
5951.60,9.42747e-12
5951.70,9.81653e-12
5951.80,1.00213e-11
5951.90,9.97316e-12
5952.00,9.18649e-12
5952.10,9.26952e-12
5952.20,9.39510e-12
5952.30,9.84450e-12
5952.40,9.61319e-12
5952.50,9.85462e-12
5952.60,9.34436e-12
5952.70,9.40141e-12
5952.80,9.65113e-12
5952.90,1.01976e-11
5953.00,1.00230e-11
5953.10,1.00599e-11
5953.20,9.49992e-12
5953.30,9.55699e-12
5953.40,9.53366e-12
5953.50,9.42640e-12
5953.60,9.52366e-12
5953.70,9.51098e-12
5953.80,9.66146e-12
5953.90,9.09776e-12
5954.00,9.41734e-12
5954.10,9.53118e-12
5954.20,9.56934e-12
5954.30,9.36862e-12
5954.40,9.71545e-12
5954.50,9.71577e-12
5954.60,9.95619e-12
5954.70,9.54847e-12
5954.80,9.66826e-12
5954.90,9.37760e-12
5955.00,9.99538e-12
5955.10,9.38415e-12
5955.20,9.68375e-12
5955.30,9.88046e-12
5955.40,1.01422e-11
5955.50,1.01911e-11
5955.60,9.84596e-12
5955.70,9.58126e-12
5955.80,1.02844e-11
5955.90,9.35235e-12
5956.00,9.62009e-12
5956.10,9.70206e-12
5956.20,9.61245e-12
5956.30,1.02861e-11
5956.40,9.66754e-12
5956.50,9.71993e-12
5956.60,1.01333e-11
5956.70,9.58093e-12
5956.80,9.53154e-12
5956.90,9.29513e-12
5957.00,9.90149e-12
5957.10,8.84831e-12
5957.20,9.12561e-12
5957.30,1.01061e-11
5957.40,9.51096e-12
5957.50,9.81909e-12
5957.60,9.67143e-12
5957.70,9.03005e-12
5957.80,9.63419e-12
5957.90,1.02715e-11
5958.00,1.04495e-11
5958.10,9.43386e-12
5958.20,9.05762e-12
5958.30,8.92648e-12
5958.40,9.54613e-12
5958.50,9.52158e-12
5958.60,1.00371e-11
5958.70,1.01405e-11
5958.80,8.91613e-12
5958.90,9.64131e-12
5959.00,1.01699e-11
5959.10,9.77462e-12
5959.20,9.14121e-12
5959.30,8.94843e-12
5959.40,9.28872e-12
5959.50,1.03031e-11
5959.60,9.72887e-12
5959.70,9.64271e-12
5959.80,9.38119e-12
5959.90,9.18838e-12
5960.00,8.86996e-12
5960.10,9.74709e-12
5960.20,1.00531e-11
5960.30,9.51075e-12
5960.40,8.83086e-12
5960.50,8.81219e-12
5960.60,9.86368e-12
5960.70,9.72061e-12
5960.80,9.28242e-12
5960.90,9.74023e-12
5961.00,1.02609e-11
5961.10,9.66265e-12
5961.20,1.04548e-11
5961.30,9.87430e-12
5961.40,9.38267e-12
5961.50,8.92896e-12
5961.60,1.04396e-11
5961.70,9.80212e-12
5961.80,9.06027e-12
5961.90,9.49451e-12
5962.00,9.33714e-12
5962.10,9.70739e-12
5962.20,9.56306e-12
5962.30,9.42701e-12
5962.40,9.15696e-12
5962.50,9.63636e-12
5962.60,9.66870e-12
5962.70,9.52789e-12
5962.80,1.02612e-11
5962.90,9.91755e-12
5963.00,1.02654e-11
5963.10,9.29314e-12
5963.20,8.70987e-12
5963.30,8.97942e-12
5963.40,8.88838e-12
5963.50,9.62298e-12
5963.60,9.82972e-12
5963.70,9.86564e-12
5963.80,9.88614e-12
5963.90,9.53766e-12
5964.00,9.74917e-12
5964.10,9.95476e-12
5964.20,9.84000e-12
5964.30,9.55911e-12
5964.40,1.06903e-11
5964.50,9.86947e-12
5964.60,9.90541e-12
5964.70,9.47258e-12
5964.80,9.65210e-12
5964.90,1.02352e-11
5965.00,9.85214e-12
5965.10,9.26139e-12
5965.20,9.48485e-12
5965.30,9.38783e-12
5965.40,9.64217e-12
5965.50,9.01217e-12
5965.60,9.38640e-12
5965.70,9.08756e-12
5965.80,9.15909e-12
5965.90,9.26506e-12
5966.00,9.28556e-12
5966.10,9.46753e-12
5966.20,9.04040e-12
5966.30,9.20931e-12
5966.40,9.06476e-12
5966.50,9.06506e-12
5966.60,1.02552e-11
5966.70,9.55375e-12
5966.80,8.50662e-12
5966.90,9.16604e-12
5967.00,9.66278e-12
5967.10,9.37331e-12
5967.20,9.48765e-12
5967.30,8.69690e-12
5967.40,9.17826e-12
5967.50,9.09898e-12
5967.60,9.12067e-12
5967.70,9.00931e-12
5967.80,8.61520e-12
5967.90,9.55402e-12
5968.00,9.51633e-12
5968.10,9.54397e-12
5968.20,8.77676e-12
5968.30,8.69982e-12
5968.40,9.63405e-12
5968.50,9.67715e-12
5968.60,9.53607e-12
5968.70,9.26426e-12
5968.80,1.00727e-11
5968.90,9.26963e-12
5969.00,9.50050e-12
5969.10,1.03684e-11
5969.20,9.20995e-12
5969.30,9.11755e-12
5969.40,9.48989e-12
5969.50,9.20731e-12
5969.60,9.93391e-12
5969.70,9.55385e-12
5969.80,8.73867e-12
5969.90,8.98385e-12
5970.00,9.08164e-12
5970.10,8.40428e-12
5970.20,9.25465e-12
5970.30,9.43568e-12
5970.40,8.93661e-12
5970.50,9.34832e-12
5970.60,9.01212e-12
5970.70,9.34181e-12
5970.80,9.99498e-12
5970.90,9.70039e-12
5971.00,9.56514e-12
5971.10,9.54524e-12
5971.20,9.37430e-12
5971.30,9.16528e-12
5971.40,9.61400e-12
5971.50,1.00925e-11
5971.60,9.71694e-12
5971.70,1.02478e-11
5971.80,1.00911e-11
5971.90,1.04412e-11
5972.00,1.03940e-11
5972.10,9.33906e-12
5972.20,9.17876e-12
5972.30,1.05176e-11
5972.40,1.00456e-11
5972.50,9.69250e-12
5972.60,9.64523e-12
5972.70,9.84903e-12
5972.80,9.19607e-12
5972.90,9.56766e-12
5973.00,9.38471e-12
5973.10,9.65161e-12
5973.20,9.75428e-12
5973.30,9.11430e-12
5973.40,9.43715e-12
5973.50,9.86238e-12
5973.60,1.03876e-11
5973.70,9.75711e-12
5973.80,9.65030e-12
5973.90,9.85656e-12
5974.00,9.62714e-12
5974.10,9.43579e-12
5974.20,9.62897e-12
5974.30,9.50428e-12
5974.40,9.69986e-12
5974.50,8.41429e-12
5974.60,9.32783e-12
5974.70,9.95565e-12
5974.80,9.31892e-12
5974.90,8.74765e-12
5975.00,9.57439e-12
5975.10,9.56280e-12
5975.20,9.62862e-12
5975.30,9.59798e-12
5975.40,9.81864e-12
5975.50,9.26037e-12
5975.60,9.27497e-12
5975.70,1.07273e-11
5975.80,9.82352e-12
5975.90,9.34856e-12
5976.00,9.90161e-12
5976.10,9.17407e-12
5976.20,9.85820e-12
5976.30,1.00801e-11
5976.40,1.00626e-11
5976.50,9.58396e-12
5976.60,9.23756e-12
5976.70,9.58460e-12
5976.80,9.90069e-12
5976.90,8.87028e-12
5977.00,9.18875e-12
5977.10,9.58231e-12
5977.20,9.13812e-12
5977.30,9.39585e-12
5977.40,9.71199e-12
5977.50,9.08660e-12
5977.60,1.00678e-11
5977.70,9.63549e-12
5977.80,9.71090e-12
5977.90,9.47045e-12
5978.00,9.12149e-12
5978.10,9.13134e-12
5978.20,8.66791e-12
5978.30,9.28097e-12
5978.40,9.50780e-12
5978.50,9.80737e-12
5978.60,9.63124e-12
5978.70,1.00703e-11
5978.80,8.96058e-12
5978.90,9.56662e-12
5979.00,9.56098e-12
5979.10,9.16897e-12
5979.20,9.19075e-12
5979.30,9.48562e-12
5979.40,9.86756e-12
5979.50,9.36221e-12
5979.60,1.00221e-11
5979.70,9.77791e-12
5979.80,9.54565e-12
5979.90,9.20960e-12
5980.00,9.48545e-12
5980.10,9.92117e-12
5980.20,9.91315e-12
5980.30,1.00375e-11
5980.40,9.99255e-12
5980.50,9.07783e-12
5980.60,9.51479e-12
5980.70,9.76448e-12
5980.80,9.44026e-12
5980.90,1.00014e-11
5981.00,9.89074e-12
5981.10,1.00904e-11
5981.20,1.00251e-11
5981.30,9.94066e-12
5981.40,9.68203e-12
5981.50,9.61433e-12
5981.60,9.62778e-12
5981.70,9.50278e-12
5981.80,9.83132e-12
5981.90,9.27424e-12
5982.00,9.35453e-12
5982.10,9.45153e-12
5982.20,1.00344e-11
5982.30,9.62048e-12
5982.40,9.39637e-12
5982.50,8.41893e-12
